,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
MPI-ESM-1-2-HAM_r1i1p1f1,43.72523804347826,43.781935507246374,43.49668592057762,44.43555797101449,42.78511812840107,44.24021523968785,,,,,,
ACCESS-ESM1-5_r30i1p1f1,43.92210144927536,43.97135326086956,44.20803249097473,44.342851449275365,42.58147236074282,43.49941972373188,,,,,,
ACCESS-ESM1-5_r29i1p1f1,44.08106884057971,44.1449384057971,43.48149819494585,44.48698913043478,42.93567027118746,43.49182659646739,,,,,,
CESM2_r3i1p1f1,43.9424981884058,44.02365362318841,43.99724912280702,44.250039855072465,42.23644862742744,44.2351396869864,,,,,,
MRI-ESM2-0_r3i1p1f1,39.09878550724637,39.24084311594203,39.047512635379064,39.369394927536234,38.41365908449273,40.50685146620615,,,,,,
CESM2-WACCM_r1i1p1f1,43.99511739130435,44.0730865942029,43.93773684210527,44.22469202898551,42.601414315414125,44.28503082324817,43.243577173913046,43.26816413043478,43.53759649122807,43.59207246376811,42.09231235920228,43.396615478858514
MRI-ESM2-0_r2i1p1f1,39.062218115942024,39.19941992753623,39.015137184115524,39.33376086956522,38.18131758672897,40.448394111472304,,,,,,
CESM2_r5i1p1f1,44.0384768115942,44.13026992753623,43.931133333333335,44.51686594202898,42.38080549966906,44.21641904228298,,,,,,
ACCESS-ESM1-5_r3i1p1f1,44.22327898550725,44.23808514492754,43.88312274368231,44.618478260869566,42.82216943817472,43.63047016530797,44.02038043478261,44.1138115942029,43.615107913669064,44.545442028985505,42.42351977215798,43.24764351222826
IPSL-CM6A-LR_r1i1p1f1,38.816323188405796,38.9192615942029,38.24327075812274,39.38910144927536,38.58352586908232,40.53994877994676,40.824712681159426,40.94839347826087,40.499535971223025,41.43934057971014,39.8578376550075,42.03883609878734
NorESM2-MM_r1i1p1f1,44.017969927536235,44.060982608695646,44.0104701754386,44.53692028985507,42.78260698754817,44.508407582548934,44.45811086956522,44.54436775362319,44.14937543859649,44.83621376811595,43.56212183965783,44.648249383684444
IPSL-CM6A-LR_r9i1p1f1,38.77773115942029,38.830896376811594,38.055660649819494,39.508641304347826,38.505166938516474,40.68047803904171,,,,,,
MRI-ESM2-0_r4i1p1f1,38.69408224637681,38.739165579710146,38.64668953068592,39.3603152173913,38.30972972708017,40.49598349586889,,,,,,
ACCESS-ESM1-5_r27i1p1f1,44.29302536231884,44.35937862318841,44.050090252707584,44.91914855072464,42.96583683765429,43.77645210597826,,,,,,
ACCESS-ESM1-5_r20i1p1f1,44.374547101449274,44.41575362318841,43.986913357400724,44.60652898550724,43.19469358117747,43.83234969429348,,,,,,
ACCESS-ESM1-5_r26i1p1f1,44.28759057971015,44.36186775362319,44.1177797833935,44.62473550724637,43.00043947327602,44.09479732789855,,,,,,
MRI-ESM2-0_r1i1p1f1,38.439301449275355,38.569116666666666,38.44832851985559,38.931224637681154,38.17913299054888,40.25172223689557,39.52424891304348,39.6900347826087,39.65541726618705,40.219597826086954,39.00477541763084,41.03424157862657
NorESM2-LM_r1i1p1f1,44.50160362318841,44.52584782608696,44.30030175438596,44.92159057971014,42.79457777783955,44.65006330227744,45.092030434782615,45.21424710144928,44.958487719298255,45.73644565217391,43.562142273568895,45.61188265306123
IPSL-CM5A2-INCA_r1i1p1f1,38.071151086956526,38.182109420289855,38.24374385964912,38.610416666666666,37.59445909925087,40.988424044795785,,,,,,
CESM2-FV2_r1i1p1f1,44.63205905797102,44.67186123188406,44.61940350877193,44.934673913043476,43.3408751431521,44.95256328748891,,,,,,
MRI-ESM2-0_r5i1p1f1,38.11179094202899,38.29979202898551,38.079888086642605,38.87238405797101,37.81357067522041,40.033975260734124,,,,,,
CESM2_r6i1p1f1,44.97849130434783,45.151463405797095,44.952884210526314,45.43130072463768,43.01975563011723,44.97684228671746,,,,,,
CanESM5_r10i1p2f1,,,,,,,43.15714166666667,43.31088478260869,42.44156842105263,43.90253985507247,42.10958136606625,43.65793187563196
UKESM1-0-LL_r14i1p1f2,,,,,,,42.00185185185185,42.07931851851851,41.64351851851852,42.43211851851852,40.9245015109808,41.8998433048433
MPI-ESM1-2-LR_r8i1p1f1,,,,,,,41.17943985507247,41.18172463768116,40.92141726618704,41.77175362318841,40.62625276217161,42.651474503901895
MIROC-ES2L_r10i1p1f2,,,,,,,40.827717028985504,40.82497391304348,40.85522302158274,41.32375,40.59404768813775,41.49426164475902
MPI-ESM1-2-LR_r7i1p1f1,,,,,,,41.824838043478266,41.86923260869565,41.70647482014388,42.51465217391304,41.325360371034,43.212518260869565
KACE-1-0-G_r2i1p1f1,,,,,,,41.451388888888886,41.545122222222226,41.523148148148145,41.56351851851852,40.523852688146626,41.3931623931624
KACE-1-0-G_r3i1p1f1,,,,,,,42.047222222222224,42.14045925925926,42.236111111111114,42.40225925925926,40.67683007400782,41.70099715099715
MIROC6_r3i1p1f1,,,,,,,41.30991594202899,41.39844963768115,41.29742805755396,41.80721014492753,40.67046437695107,41.98941173060528
MPI-ESM1-2-LR_r6i1p1f1,,,,,,,41.43489927536232,41.501423913043475,41.196514388489206,42.29966666666667,40.89560224435421,42.98772831661093
MIROC-ES2L_r9i1p1f2,,,,,,,40.10379601449276,40.136923188405795,40.12245683453237,40.34378623188406,39.901085835830855,40.977000151668356
MPI-ESM1-2-LR_r5i1p1f1,,,,,,,40.96588731884058,41.01514130434782,40.65305035971223,41.73160869565217,40.55193464456802,42.537191956521745
NESM3_r2i1p1f1,,,,,,,41.549346326836584,41.6588688155922,41.18166044776119,42.086356821589206,40.918378641867484,42.3903165494176
MPI-ESM1-2-LR_r3i1p1f1,,,,,,,41.40448731884058,41.48621956521739,41.14956115107913,41.930166666666665,40.86041533474141,42.70457953177257
MIROC-ES2L_r7i1p1f2,,,,,,,40.55977898550725,40.612631159420296,40.41356115107914,41.00715579710145,40.20324297785176,41.443702906976746
MPI-ESM1-2-LR_r4i1p1f1,,,,,,,41.748459420289855,41.846207971014486,41.176399280575545,42.337413043478264,41.1521376920788,42.857185741360084
BCC-CSM2-MR_r1i1p1f1,,,,,,,41.67336195652174,41.751980072463766,42.11474736842106,42.049623188405796,40.64366905830363,42.830738476906404
MPI-ESM1-2-LR_r9i1p1f1,,,,,,,41.84782934782609,41.91647028985507,41.85403956834533,42.37324637681159,41.235013709014545,43.15442581939799
EC-Earth3-Veg_r1i1p1f1,,,,,,,42.43728369565218,42.468878985507246,41.81242446043166,42.83788405797102,,42.879634098228664
MIROC6_r2i1p1f1,,,,,,,41.14549311594203,41.237246739130434,41.01021582733813,41.62027898550725,40.508312249277886,41.829163486786015
AWI-CM-1-1-MR_r1i1p1f1,,,,,,,42.70549311594203,42.773293478260875,41.67069784172662,43.23501086956522,41.544695065954485,43.45883722053702
MPI-ESM1-2-LR_r2i1p1f1,,,,,,,40.78746884057971,40.826396376811594,40.36454316546763,41.199304347826086,40.19608101260179,42.145973210702344
