,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
HadGEM3-GC31-LL_r4i1p1f3,0.026038069874726847,0.030070354571875634,0.023341521421832028,0.02558833644978767,0.04108086418215778,0.0243652179162594,0.006162021504625782,0.005703540069474351,-0.01892841085782885,0.04596122983679299,0.04318498908359619,0.028458897443581935
ACCESS-CM2_r1i1p1f1,-0.03187245236043584,-0.03738544973814755,-0.003634240286783244,-0.03964896444124269,-0.015513174334684951,-0.003643786456071678,0.037870389625210964,0.04368548555767894,0.015792389281831635,0.05441092973255626,0.03894495264356173,0.045697479508511905
UKESM1-0-LL_r8i1p1f2,-0.017817807845947563,-0.01353232750284528,-0.010968345003473113,-0.0025811612817992703,-0.012830578429208803,-0.016338698078474444,0.0378045017093642,0.03526944545520429,0.04769605549504347,0.013978593048335352,0.034180525198886196,0.002332654754389282
IPSL-CM5A2-INCA_r1i1p1f1,-0.005122991570332427,-0.00450866786173937,0.01136651720366507,0.0028144204322939396,-0.008824210387750008,0.018038150004968133,,,,,,
CanESM5_r9i1p1f1,0.05524882307097924,0.06229371079415544,0.0583393033559003,0.07918364277427098,0.06181113720170852,0.04512755500632903,0.054091613425940516,0.04870177216757064,0.07510599254341295,0.05419023034318263,0.046755564512256965,0.047336607732853316
TaiESM1_r1i1p1f1,0.012336016645717459,0.01357362189928422,-0.037123995006573526,0.011264723208219312,-2.6400185852292545e-05,-0.012521969036671094,-0.0959195390848714,-0.1042639408139184,-0.08453118482761651,-0.07907404470853113,-0.05875239183600176,-0.03372430719661595
ACCESS-ESM1-5_r27i1p1f1,-0.04076627989654959,-0.03787532848335757,-0.02016759513057358,-0.030106239430575072,-0.037232198067537886,-0.01979934546981379,,,,,,
MIROC-ES2L_r3i1p1f2,0.058498436294341566,0.06313636391281083,0.013816667046761455,0.04534774236677551,0.059382301385523244,0.03788646774580635,0.004300721723252527,0.005066804055264507,-0.013215357852761768,-0.006579501810411306,0.0243082332164752,0.04205096578867785
ACCESS-ESM1-5_r39i1p1f1,0.0358107831804233,0.03639506840628938,0.04300046641939524,0.04210605279504091,0.039059198268575825,0.04102867603863313,,,,,,
CNRM-ESM2-1_r3i1p1f2,-0.0005348740297174788,-0.005158849414370522,-0.020449018332320622,-0.007883554495100939,-0.006496506334371553,-0.005466444177597088,,,,,,
CanESM5_r4i1p1f1,-0.037097509671798534,-0.040333107135093714,-0.011135040990022414,-0.046325000788870876,-0.0255310595291463,-0.004069886670441453,-0.0003373877579297049,-0.0021995402863344464,0.003738322471897273,0.021205020550769747,0.011262938512529016,0.008396072478799378
CNRM-CM6-1_r5i1p1f2,-0.06501823386798392,-0.057499326028509413,-0.008983370842922365,-0.014171964462110607,-0.026641370842578102,-0.013167488954380246,-0.008886222598037133,-0.008096991406929498,0.001976971276077383,0.01641912061864475,0.037012477293933636,0.022708625912784195
ACCESS-ESM1-5_r38i1p1f1,-0.0013246560526662494,-0.0019373297255113628,0.02581940670681947,0.01588233300835983,0.003145272021468721,0.005472847417481648,,,,,,
CNRM-CM6-1_r4i1p1f2,-0.056025406333332216,-0.04797006423718607,0.010943594363593616,-0.03030246873791008,-0.03208964918422074,0.009755454948157242,0.013357533717831955,0.01815860652087225,0.0024049932014799753,0.028745227691532767,0.01016102832095321,0.03188130484861357
INM-CM4-8_r1i1p1f1,-0.008193995936174514,-0.00444411441466153,0.01592142039685593,0.001580105841427361,0.003238777167753965,-0.00012056580151983295,-0.04728936819861194,-0.05054152223534326,-0.0296609420487999,-0.03514791566367578,-0.004752795468983669,0.003916846314182451
NorESM2-MM_r1i1p1f1,-0.0012444618909006227,-0.0015312766813041462,0.0346145704800204,0.008020497040952534,0.014369820896361024,0.010128651291971135,0.011006946907357684,0.0010385125789663472,0.04082118175093173,0.04469951805188739,9.579462107785927e-05,0.04195353861003757
MRI-ESM2-0_r3i1p1f1,0.02779971785795083,0.025225129609998672,0.014687878092801077,0.026504060636169856,0.017489869978006053,0.023312958309392538,,,,,,
UKESM1-0-LL_r3i1p1f2,0.07319739726531695,0.07131799176590511,0.0613785124746128,0.08305829699967576,0.05486443905312042,0.06676542369418301,-0.028214375941738798,-0.030845813032544907,-0.0032960775146681134,-0.01369426450868273,-0.03309657451586106,-0.009674725923653977
ACCESS-ESM1-5_r21i1p1f1,0.0052679477520914605,0.00784770988007172,-0.008333836886560543,0.005952297493477159,-0.0022404139922942126,-0.0010469048075596914,,,,,,
IPSL-CM6A-LR_r4i1p1f1,0.04237783749763984,0.039301215377923096,0.0800855309594187,0.05511046017472091,0.05501087105505786,0.048830995581215675,,,,,,
CanESM5_r7i1p2f1,-0.01747563134684978,-0.018230260875072225,-0.029101032084059217,-0.015258128159349004,-0.021655664448709703,-0.031093697470086664,0.06143922501090844,0.06164730681218418,0.06439636311542515,0.06416806052100382,0.05798271600246475,0.047509587626542046
ACCESS-ESM1-5_r13i1p1f1,0.055118779063329564,0.053221407433083276,0.04416183909442997,0.047744822033019156,0.044654950512461586,0.05635217797751677,,,,,,
CanESM5_r3i1p1f1,0.0396770447197393,0.0431953582206011,0.04804130693979795,0.042605762923379344,0.037707193484146535,0.04414507065994081,0.059401534338621886,0.06353866783307036,0.04517977952334094,0.0696806079525345,0.04788156280039808,0.0558727401513579
FGOALS-g3_r1i1p1f1,0.04411505607276733,0.03364071817727326,0.04337768303370003,0.03552238532472529,0.043931632624347114,0.03475171289600875,-0.022903119050191868,-0.024017904921172794,-0.028592358208509326,-0.024130173993554615,-0.020795503095435455,0.0036708379418429176
UKESM1-0-LL_r5i1p1f3,0.02473099868059494,0.02508372557547377,0.02007409368172438,0.022468228321860476,0.010425154969207113,0.029809409198035958,,,,,,
UKESM1-0-LL_r9i1p1f2,0.005197989742540909,0.010052980782288928,-0.008376597818087915,0.0025900672597223436,0.0004849298198797865,-0.004390078218712535,,,,,,
CMCC-CM2-SR5_r1i1p1f1,0.01317255688097835,0.013203839079803591,0.015316115792429216,0.017205496342519177,0.005042049548396074,0.011195452222455647,-0.011913498336361013,-0.017310411727269447,0.04185802129605604,0.007837224850672835,0.030724540521298385,0.030194849226257085
CanESM5_r8i1p1f1,0.06714019112494063,0.07079631268650657,0.06663156263928628,0.06780726616618683,0.05779936928597449,0.06939047399710564,-0.0009259378917569204,0.006669215814755666,0.012771647848818533,0.008776061115097804,0.028533133546055956,0.0222294919157625
HadGEM3-GC31-LL_r5i1p1f3,0.0023583122857004923,0.0065624442010827925,-0.014088544729344368,0.021475573310485517,-0.0168825132303283,-0.020644605527737354,,,,,,
CanESM5_r4i1p2f1,-0.03775817477084625,-0.04769510773050897,0.025372102948971565,-0.02558378969230105,-0.004708893264207824,-0.01793106415276679,0.02252411956264764,0.022309600341984037,0.012415247704550263,0.04206458979797095,0.03305988127039707,0.025155398253195634
IPSL-CM6A-LR_r8i1p1f1,0.033097628768394054,0.036655784799653826,-0.013544909842059088,0.02216633055995732,0.00812282312081828,0.01391002305205424,,,,,,
GFDL-CM4_r1i1p1f1,-0.0073515508639742135,-0.008724234574136529,-0.02649958513954172,-0.021873331705982445,-0.023653969115191253,-0.009120540851397593,0.04907436476080881,0.05081899136677615,0.017825147780035827,0.03110163430666252,0.022910249550100768,0.02245913024087567
MRI-ESM2-0_r2i1p1f1,0.02212360449644696,0.023740147653132114,0.07363728180346948,0.03950408705309112,0.031098950711003878,0.03665869188043008,,,,,,
CanESM5_r5i1p1f1,-0.011348861194891986,-0.018777490396875766,0.01016345610478208,-0.01937030101892316,-0.00398335267995632,-0.010861974682949081,-0.0021381345941860227,-0.0022786425807555196,-0.011113093289850929,-0.018871395131715867,-0.007340258486490972,-0.01253124553334205
BCC-ESM1_r2i1p1f1,0.05947301658398948,0.05889085268416715,0.055058529174115634,0.0550832370282,0.05204049304380231,0.05158067917683891,,,,,,
EC-Earth3-AerChem_r1i1p1f1,0.05025321802930768,0.059077669576575724,0.08609990106035756,0.06176925777002346,0.07098508361535248,0.047849309140841394,,,,,,
ACCESS-ESM1-5_r24i1p1f1,-0.04919984243790789,-0.05437561812994157,-0.06024011058197771,-0.06754806865236737,-0.03787315945573731,-0.035590392367480156,,,,,,
CESM2_r6i1p1f1,0.014500043402221482,0.017896453907825644,0.02741500578429119,0.0035809834876259525,0.012047301706379614,0.027670638347130166,,,,,,
EC-Earth3_r1i1p1f1,0.013932031264809847,0.010569936505435435,0.06297952879985316,0.025133673509459747,0.02383148242819264,0.020721733842690757,0.09012206863232564,0.09294402916043182,0.02672457738410308,0.06928981871077483,0.07602455323829815,0.04734334306889455
ACCESS-ESM1-5_r26i1p1f1,-0.012163536424903877,-0.015923957689133822,-0.0013748210127898547,-0.028187321452271628,-0.005995013963027075,-0.01355775868745909,,,,,,
IPSL-CM6A-LR_r9i1p1f1,-0.02117592989754317,-0.033932243386001815,-0.01552950706957535,-0.02546775991933322,-0.03944949514804329,-0.024242448023922825,,,,,,
UKESM1-0-LL_r12i1p1f2,0.06865781694077688,0.06080862338839078,0.04343510534241483,0.04408170667440017,0.053392964306672945,0.05672516834855191,,,,,,
ACCESS-ESM1-5_r14i1p1f1,0.001136345118856913,-0.003811995241827833,-0.0036690351782438266,-0.006201309343131762,-0.01807712714652879,-0.0008937083894857547,,,,,,
ACCESS-ESM1-5_r10i1p1f1,0.02064149377511626,0.02171087309609217,0.058168683941159746,0.016314271044039243,0.029204669852907678,0.03567383828278894,,,,,,
CanESM5_r5i1p2f1,0.04948769762259726,0.04825810699036565,0.056037287645565925,0.04998309726641649,0.042247114828111776,0.041649287051595645,0.0493628363869084,0.05300656868619779,0.061995076856129865,0.055072203208746666,0.03550727955549727,0.028395406100306702
ACCESS-ESM1-5_r8i1p1f1,-0.005342344069942021,-0.0005334064463437863,-0.010140703341866402,0.007408853408669323,-0.017206229960859444,-0.02640695872958738,,,,,,
CESM2_r2i1p1f1,0.020910276558450784,0.010613668014339927,-0.00950944820149171,0.02155463711639331,-0.012949731918857506,-0.010844838515431342,,,,,,
MPI-ESM-1-2-HAM_r1i1p1f1,0.008491982303097442,0.004065790378187826,0.04096441651328148,0.0025771520304454336,0.012791794232392587,0.013245344739767335,,,,,,
MIROC-ES2L_r1i1p1f2,-0.08661991016470572,-0.09934931636954733,-0.10223428558974833,-0.06600711690625738,-0.03422125403138934,-0.010470463181080742,-0.022823697677834983,-0.019706745066707068,-0.03841997190510658,-0.006003993320672799,-0.025223705571778606,-0.019333424011220953
UKESM1-0-LL_r17i1p1f2,-0.03766387873836432,-0.0399140630374565,-0.06753435951987909,-0.05964678366403526,-0.04709950561193676,-0.05587472854830808,,,,,,
HadGEM3-GC31-LL_r3i1p1f3,0.018040687051774577,0.011189383278800959,0.02067868884632173,0.023088329939523713,0.004171501808340751,-0.0025678981350809285,-0.030159146031806472,-0.025185172243477747,-0.0021446605282777445,-0.0009280139559726014,0.019642637917617525,-0.0060110393152129895
UKESM1-0-LL_r1i1p1f2,0.02753059933914194,0.02422344083367376,0.003330444284989849,0.015796553160619207,0.003113454505588489,0.010641346249601297,0.02638918552762777,0.030084185093997216,0.05426082167531964,0.033209892661800654,0.034275880327017255,0.05906222172833229
CMCC-ESM2_r1i1p1f1,0.038822626743878125,0.03508137550571227,0.055944964912880785,0.0439479605107513,0.03963853424449312,0.01993639195158867,0.0649066747063275,0.06701588518336522,0.03074290204547015,0.04296999167724219,0.04793092765482915,0.07170652345219791
UKESM1-0-LL_r6i1p1f3,0.001582717900020935,0.00286114274241762,-0.008234824797817697,-0.011855410120641695,-0.011956393033029082,-0.0068569659446155165,,,,,,
UKESM1-0-LL_r19i1p1f2,0.03968660257643672,0.03752679249822677,0.05471546463619187,0.05931593498167611,0.03473537776336659,0.010024934722905929,,,,,,
ACCESS-ESM1-5_r7i1p1f1,-0.017498641660556206,-0.010191935391841279,-0.026602777201898086,-0.011375323011781962,-0.03637816832698863,-0.034858276136122475,,,,,,
UKESM1-0-LL_r15i1p1f2,0.011520768638795406,0.010601413300993949,0.03148508871642117,0.021852404042248193,0.008175163361309305,-0.0072077401876058916,-0.006794556724684963,-0.010142333009371224,0.02165652205914503,-0.033113593674196626,-0.024041728635425155,-0.021706130049719656
CanESM5_r7i1p1f1,0.03689602701587189,0.03646823893469702,0.029266647158946484,0.030422297262124344,0.01693805327508627,0.02368615352482585,0.08278251313524461,0.07720448068274154,0.07700483579295561,0.07720068375388384,0.0513602278282587,0.0460840720291737
ACCESS-ESM1-5_r18i1p1f1,9.061198158941226e-06,6.927621780026184e-05,-0.0003504293424827728,-0.0036931233911538922,-0.015945590644009668,-0.012267843819039604,,,,,,
ACCESS-ESM1-5_r23i1p1f1,-0.07772135572717835,-0.07791051264279528,-0.07244808772702331,-0.06270322708567684,-0.04726680787218311,-0.00839314835312852,,,,,,
CanESM5_r8i1p2f1,0.053202545076036376,0.049932629045222374,0.062447878720621575,0.05561615076134211,0.03966771512956768,0.037791563527818046,-0.0042718636815333244,-0.004771120345087256,0.0013060112629217663,-0.00021564764114611403,-0.006939290088354255,-0.0008176937190557083
UKESM1-0-LL_r7i1p1f3,-0.039001950163441865,-0.035324243912665435,0.020631469054802568,-0.03197024149336379,-0.02478430598445536,-0.030918276955458315,,,,,,
HadGEM3-GC31-MM_r4i1p1f3,0.03147857838331594,0.03685001163020876,0.06840611633243078,0.04945913842445783,0.01591405437315995,0.034847952896257084,0.0434515499449568,0.048999991137315416,0.050644204432073,0.0175950152231542,0.026583327985914083,0.011282950594757667
IPSL-CM6A-LR_r1i1p1f1,0.06688904500370835,0.06681138132242381,0.05693831295251318,0.05861675333646146,0.053019529339139164,0.04152115806490458,0.03669059118849634,0.034621573192230595,0.04576559271791962,0.05480487228446946,0.04019267060443575,0.03802175750179172
MRI-ESM2-0_r4i1p1f1,0.08015410187574949,0.07101217599374317,0.08182975439336815,0.11092255325483448,0.0690014197848629,0.061282961826382744,,,,,,
ACCESS-ESM1-5_r22i1p1f1,0.005609354125185021,0.004106546682325872,0.032051162371324195,-0.011190134664730803,0.014577917692163028,-0.0007046961408740795,,,,,,
ACCESS-ESM1-5_r15i1p1f1,-0.0030483254253855442,-0.005655951159548361,-0.030931781586900062,-0.02782533667631477,-0.023946675821913597,-0.027529651938507982,,,,,,
HadGEM3-GC31-MM_r3i1p1f3,0.039611335084865903,0.03424878392337062,0.0778572438169539,0.04542109913812306,0.034765208264792784,0.029306429904391373,-0.01728523835953729,-0.016080469649222,-0.0210757223221224,-0.056638318625542576,-0.03696646836368749,-0.03657573883899188
UKESM1-0-LL_r10i1p1f2,0.08408580327710623,0.08826932130712498,0.09167481026635814,0.09046587885777743,0.07262319514632642,0.06439641332559337,,,,,,
BCC-ESM1_r1i1p1f1,-0.0634687214933257,-0.0652112384956932,-0.06034484105181548,-0.05673153329603495,-0.04801622026159362,-0.03919486242306132,,,,,,
FGOALS-f3-L_r1i1p1f1,0.029262911659312486,0.02964240219765104,0.03171624889830558,0.036865330484298235,0.00617120895544675,0.003803810274467094,,,,,,
BCC-CSM2-MR_r2i1p1f1,0.03641635084906233,0.04103142102990362,0.0251307859888391,0.03393120045390527,0.01233743184704468,0.010190493312476116,,,,,,
