,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
IPSL-CM5A2-INCA_r1i1p1f1,35.907059925093634,36.06407537313433,35.40354814814815,36.593414814814814,36.12479804564977,39.7831304264871,,,,,,
IPSL-CM6A-LR_r7i1p1f1,36.04701793051924,36.129515444733904,34.87784926470588,37.01939046915404,36.194415194943225,39.459484119026264,,,,,,
CMCC-CM2-HR4_r1i1p1f1,35.759234831460674,35.89636305970149,35.04703703703704,36.67342222222222,36.36265258997559,39.71331674303169,,,,,,
IPSL-CM6A-LR_r5i1p1f1,35.488745610758315,35.62236769631559,34.887169117647055,37.168762467676395,35.974852151564264,39.50081659039678,,,,,,
IPSL-CM6A-LR_r2i1p1f1,35.59242286141203,35.7452087830294,35.18075735294118,36.70453638714444,35.748720170574686,39.19034326726627,36.91931400073883,37.042877724418176,36.25539852398524,38.35478389360916,36.84053553476873,39.895392519771114
MIROC6_r1i1p1f1,35.41338625326859,35.514087085969486,35.18906617647059,36.364569634281494,35.91375695132457,38.93932111084552,37.108407831547844,37.19278611008497,36.35017343173431,37.644155892131515,36.955755387615845,39.55203021795345
MIROC-ES2L_r4i1p1f2,35.32971460590212,35.45095868998884,34.58501470588235,36.65869597340229,35.73828927502425,38.63743064922122,35.162956409309196,35.29940672330994,34.52216605166051,36.0854857776136,35.78425936580456,38.6144406663173
MRI-ESM2-0_r4i1p1f1,35.25509973851326,35.404650539635284,34.54746323529412,35.908507572958996,35.86005224723642,38.16781375388833,,,,,,
MRI-ESM2-0_r2i1p1f1,35.258456481135596,35.43311909192408,34.794860294117655,35.80307351311415,35.87523199124046,37.97600891078512,,,,,,
MRI-ESM2-0_r5i1p1f1,35.05694284646993,35.18636769631559,34.51033455882353,35.589878093830805,35.60366430627158,37.9881361855211,,,,,,
MRI-ESM2-0_r3i1p1f1,34.90486701531565,35.08819203572758,34.399022058823526,35.474514222386404,35.61116382853118,37.79545177784146,,,,,,
MRI-ESM2-0_r1i1p1f1,34.98238737392604,35.114443989579456,34.40317279411765,35.44064277798301,35.56086301153779,37.71125113499443,36.8207026228297,36.92991983745844,36.344808118081176,37.4976763945327,36.93596880869659,39.131380560609564
MIROC-ES2L_r3i1p1f2,34.47077810982442,34.63794938593227,34.051529411764704,35.51230513483561,35.54939690503802,38.55482176269963,36.03613372737347,36.09185001847064,35.51073431734317,36.65044329516069,36.30067937289673,38.83987161622323
GISS-E2-1-G_r1i1p1f2,42.00898876404494,42.28929850746269,41.903703703703705,42.85440740740741,40.49044935855666,43.06978395061728,,,,,,
MIROC-ES2L_r6i1p1f2,34.77512476652969,34.88195013025679,33.40517647058824,35.61911710380495,35.18387338039206,38.380667640312375,35.732018840044326,35.8359541928334,35.37686346863469,36.48972663465091,36.288666870846455,39.24808282574892
MIROC-ES2L_r5i1p1f2,34.2226634292118,34.376861183475995,33.47700367647059,35.428810491318806,35.070009177726384,38.20635776324946,35.81346139637975,35.979458441078684,35.39746494464944,36.75696712227558,36.158358010855736,39.05023154440254
MIROC-ES2L_r8i1p1f2,34.44366044079193,34.57570896911053,33.6719375,35.189375692648696,34.99114830664366,37.87842829528957,36.22888178795714,36.34233321019579,35.562188191881916,37.18911340967861,36.70769923942446,39.50078566335341
MIROC-ES2L_r1i1p1f2,34.219541277549496,34.419496836620766,33.43595588235294,35.18085703731067,34.92739089968448,37.89837387994948,35.68975249353527,35.773598817879574,35.222435424354245,36.48806058367196,36.124929307979556,38.64219068564703
MIROC-ES2L_r2i1p1f2,33.83384497571908,34.0224525493115,33.353882352941184,34.666028814185445,34.61327901188414,37.58880202919219,35.7959412633912,35.89604211304027,35.42833579335794,36.44874769117104,36.24135674325412,38.98195542134518
INM-CM4-8_r1i1p1f1,42.74606741573034,42.8374328358209,42.916666666666664,43.324637037037036,42.577603835986515,43.21617486338798,43.75333333333333,43.83481851851852,43.53888888888889,44.39727037037037,43.28174575686901,43.80892531876139
CanESM5_r10i1p2f1,,,,,,,41.75766703703704,41.87084888888889,40.90813333333333,42.37009259259259,40.816035310307235,42.85827892334195
UKESM1-0-LL_r14i1p1f2,,,,,,,38.594287351929694,38.760997335363534,38.291666666666664,39.14519078201738,38.2242633714339,40.610633227746945
MPI-ESM1-2-LR_r8i1p1f1,,,,,,,38.85775138529738,38.99950203176949,37.4529926199262,39.795570742519395,38.5748302824943,41.211630132704386
MIROC-ES2L_r10i1p1f2,,,,,,,35.71449168821573,35.82054377539712,35.150328413284136,36.60031769486516,36.18034956718163,38.903253124973155
MPI-ESM1-2-LR_r7i1p1f1,,,,,,,39.37315515330624,39.5835729589952,38.850177121771225,40.44275212412264,39.12195146898824,41.736273376715644
KACE-1-0-G_r2i1p1f1,,,,,,,39.20853796751039,39.34845107669059,39.25925925925926,39.289928220627125,38.7592819558265,41.0976940513208
KACE-1-0-G_r3i1p1f1,,,,,,,39.684548545523235,39.8887646392142,39.541666666666664,39.57159047978844,39.21823381739861,41.31708610618698
MIROC6_r3i1p1f1,,,,,,,36.69858441078686,36.84105762837088,36.24161992619926,37.47953084595493,36.91583443054136,39.59803386861948
MPI-ESM1-2-LR_r6i1p1f1,,,,,,,39.015533431843366,39.20453712596971,37.83152767527675,39.860125600295525,38.68253121526194,41.42342313091415
MIROC-ES2L_r9i1p1f2,,,,,,,35.25163982268193,35.41923383819727,34.553088560885605,35.987015145917994,35.65406516498082,38.546857715999
MPI-ESM1-2-LR_r5i1p1f1,,,,,,,38.91838455855191,39.05619431104544,38.10683025830258,40.00801625415589,38.851724323781234,41.299656974794694
NESM3_r2i1p1f1,,,,,,,42.08279930394432,42.23341140215717,40.38053053435114,42.70419564386702,40.64786333985859,42.84056689103789
MPI-ESM1-2-LR_r3i1p1f1,,,,,,,39.362824898411525,39.43783080901367,38.76759040590406,40.33155892131511,39.20278582622049,41.60916120030689
MIROC-ES2L_r7i1p1f2,,,,,,,35.523797931289245,35.60466050978944,34.97528782287823,36.23929811599557,35.89699497831104,38.673832484257005
MPI-ESM1-2-LR_r4i1p1f1,,,,,,,39.75141965275212,39.86511340967861,38.47851291512915,40.467329146656816,39.17010402347983,41.65412671421671
BCC-CSM2-MR_r1i1p1f1,,,,,,,36.332762592592594,36.410889259259264,35.77949259259259,36.8803037037037,36.30312516482154,38.9375094184839
MPI-ESM1-2-LR_r9i1p1f1,,,,,,,39.38901145179165,39.498752124122646,38.40281180811808,40.37386036202438,39.3190870034999,41.76541725441164
EC-Earth3-Veg_r1i1p1f1,,,,,,,38.79623900997414,38.87576948651645,38.29742066420664,39.29145917990395,,40.859380974601265
MIROC6_r2i1p1f1,,,,,,,36.78757111193203,36.955456224602884,36.45351660516605,37.58601773180643,36.79660127693909,39.396383867532975
AWI-CM-1-1-MR_r1i1p1f1,,,,,,,38.35361470262283,38.517785001847066,37.26623616236163,39.56058367196158,37.949086027573536,40.977006875656855
MPI-ESM1-2-LR_r2i1p1f1,,,,,,,40.10630365718507,40.25571481344662,38.815782287822884,40.78959734022904,39.28562309806763,41.79202319911341
