,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
CNRM-CM6-1_r5i1p1f2,42.912617391304344,42.62924456521739,43.472094545454546,43.71809057971014,43.01201190149225,43.66150415174766,42.84915471014493,42.58131376811594,43.645250909090905,43.78260507246377,42.97490035568011,44.10494277919864
CNRM-ESM2-1_r5i1p1f2,42.62738152173913,42.57185688405797,43.56886181818182,43.38104347826087,42.63761499070657,43.669415763000856,42.7014963768116,42.62725217391305,43.53322181818182,43.46808333333333,42.93275679770274,43.85878306052856
CNRM-ESM2-1_r4i1p1f2,42.872507608695656,42.70131086956522,42.98819636363637,43.62386231884058,42.57957449315157,43.52677190537084,42.69791304347826,42.53706775362319,43.16648,43.75321014492753,43.200647200184626,44.31953034953112
CNRM-ESM2-1_r1i1p1f2,42.746633333333335,42.6167884057971,43.563749090909084,43.27345652173913,42.52960985368316,43.49999093776641,,,,,,
CNRM-CM6-1_r9i1p1f2,42.666990579710145,42.58516268115942,43.26324727272727,43.307525362318835,42.50182705389508,43.21904702046036,,,,,,
MIROC-ES2L_r1i1p1f2,39.630496739130436,38.70970217391304,47.44497454545454,41.71415942028986,46.0210104780393,44.44889530670711,36.72071050724638,35.99198260869565,45.84172,39.74972463768116,45.21888720640587,44.04947494101786
MIROC-ES2L_r4i1p1f2,40.337268478260874,39.46791594202899,46.29836727272727,41.98220652173914,45.236288825168,43.69290123019885,37.414295289855076,36.82524855072464,46.18673818181818,40.022210144927534,45.29514862733406,43.79471697000337
CNRM-CM6-1_r6i1p1f2,42.245221739130436,42.11634855072464,43.17156,42.90734420289855,42.6694070867998,43.628222203751065,42.80549166666667,42.69197753623189,44.54679636363636,43.682413043478256,43.13381461054653,44.1329505200341
MIROC-ES2L_r2i1p1f2,39.479897101449275,38.3456,46.78545090909091,41.52255434782609,45.77022859303995,44.20522407313785,36.856214130434786,36.239857971014494,45.49674181818182,39.73030072463768,44.832978317172255,43.67210704415235
CNRM-CM6-1_r7i1p1f2,42.13459456521739,41.99686956521739,42.88125818181818,42.90782246376811,42.36265677318935,43.333495362318835,,,,,,
CNRM-CM6-1_r1i1p1f2,42.07774166666667,41.97283224637681,42.62650909090909,43.130989130434784,42.360182908789604,43.15319559249787,42.74868876811594,42.73571594202899,42.99839272727273,43.62760869565218,42.91161515473239,44.00933238704177
CNRM-CM6-1_r10i1p1f2,41.94681123188406,41.7905384057971,42.636734545454544,42.804753623188404,42.250233889899874,43.03921900682012,,,,,,
MIROC-ES2L_r3i1p1f2,38.820645652173916,37.90128985507246,46.75497090909091,41.233659420289854,45.73776720071529,43.90116342264914,36.30315942028986,35.751452173913044,45.58807636363637,38.6836884057971,44.87653466342885,43.62567161274014
CNRM-CM6-1_r8i1p1f2,41.82094963768116,41.729998188405794,42.56034181818182,42.77451811594203,42.036029976340316,43.24272981670929,,,,,,
MIROC-ES2L_r5i1p1f2,39.31206376811594,38.50529057971015,45.90264,41.13679347826088,45.37669943557336,43.893020045500506,37.729743115942036,37.00529275362319,45.811305454545455,39.94677898550725,44.90996093213573,43.84764067239636
CMCC-CM2-HR4_r1i1p1f1,50.0661329710145,49.7414518115942,53.97557407407407,50.946757246376805,49.64540510271495,51.138389268638875,,,,,,
MIROC-ES2L_r8i1p1f2,38.93493768115942,38.020096376811594,46.694098181818184,40.92623188405797,45.29249478336123,43.621161265588135,36.77430072463768,36.077570289855075,45.5678,38.98309782608696,45.0199140806822,43.913672126727334
MIROC-ES2L_r6i1p1f2,38.209002536231885,37.0410768115942,46.42009090909091,40.37095652173913,45.423711504917875,43.74479196157735,34.96756123188406,34.33338405797102,44.08630545454545,38.12662681159421,44.43655739855551,43.33530204752275
FGOALS-g3_r1i1p1f1,40.74094424964937,40.695594670406734,41.022301075268814,41.39464235624123,41.347633922406374,43.048821741429656,40.03021014492754,40.00745144927536,39.46424444444444,40.61705072463768,40.43379243387287,42.37350392017106
CanESM5_r10i1p2f1,,,,,,,48.7036670289855,48.50287971014493,50.7161,49.63653623188406,48.6371858679503,48.47047449443882
UKESM1-0-LL_r14i1p1f2,,,,,,,45.4,45.22034444444445,47.351851851851855,46.11043333333334,45.275987810336325,44.19862535612536
MPI-ESM1-2-LR_r8i1p1f1,,,,,,,44.21377101449276,43.82672318840579,48.39133454545455,45.90008695652174,47.68611613720334,48.54293927536232
MIROC-ES2L_r10i1p1f2,,,,,,,37.26972971014493,36.64048333333333,44.908199999999994,39.76067391304348,44.58150878126027,43.59247727502528
MPI-ESM1-2-LR_r7i1p1f1,,,,,,,43.504200724637684,43.251667391304345,47.502832727272725,45.242289855072464,47.6523891699222,48.250566326644375
KACE-1-0-G_r2i1p1f1,,,,,,,47.541666666666664,47.2923,49.0,47.29351851851852,45.62085367585304,45.84387464387464
KACE-1-0-G_r3i1p1f1,,,,,,,47.63472222222222,47.40116666666666,48.93981481481482,48.24151851851852,44.93904859304908,45.56175213675213
MIROC6_r3i1p1f1,,,,,,,43.90431920289855,43.61072137681159,45.53506909090909,44.636105072463764,45.424321361905164,45.34509785166241
MPI-ESM1-2-LR_r6i1p1f1,,,,,,,44.08735942028985,43.535702898550724,49.123810909090906,46.18046376811594,48.03112310154344,48.75394285953177
MIROC-ES2L_r9i1p1f2,,,,,,,35.97961413043478,35.425297101449274,45.31407272727272,38.79673913043478,44.742717866828286,43.3523719413549
MPI-ESM1-2-LR_r5i1p1f1,,,,,,,44.034697101449275,43.61752971014492,47.57062545454545,45.59996739130435,47.595717571512395,48.18163405797102
NESM3_r2i1p1f1,,,,,,,49.25004197901049,48.92529310344827,51.062018867924536,49.75272488755623,50.01947550048507,49.74554430861492
MPI-ESM1-2-LR_r3i1p1f1,,,,,,,43.855572101449276,43.3826268115942,48.39810545454545,45.67808333333333,47.80296696353924,48.63053812709031
MIROC-ES2L_r7i1p1f2,,,,,,,36.60646920289855,35.9007884057971,45.71997818181818,39.243221014492754,45.15298694356142,43.96648262554769
MPI-ESM1-2-LR_r4i1p1f1,,,,,,,43.24061666666667,42.93763913043478,47.65880363636363,44.664648550724635,47.40284193697739,48.093629057971015
BCC-CSM2-MR_r1i1p1f1,,,,,,,48.50186376811594,48.393203623188406,48.884388888888886,49.00022826086957,47.302148433400205,49.09855545509954
MPI-ESM1-2-LR_r9i1p1f1,,,,,,,43.208825,42.6558536231884,48.75760727272728,45.141380434782604,48.26166378760079,48.757233494983275
EC-Earth3-Veg_r1i1p1f1,,,,,,,47.4896036231884,47.25434710144928,48.32782181818182,47.98064492753624,,46.84755633740148
MIROC6_r2i1p1f1,,,,,,,44.03119963768116,43.55960797101449,45.891600000000004,44.8285,45.653438226724205,45.28654887894288
AWI-CM-1-1-MR_r1i1p1f1,,,,,,,42.00562644927537,41.21509275362318,49.376323636363644,44.9185,47.87683617135906,48.749741464442195
MPI-ESM1-2-LR_r2i1p1f1,,,,,,,44.62942065217391,44.22578768115942,48.147152727272726,46.29411231884058,48.01282703410621,48.52789045707915
