,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
CanESM5_r7i1p1f1,45.042024175824174,45.06038095238095,44.422155555555555,45.55517948717949,45.07267528958811,46.470912820512815,47.1916271062271,47.24917435897435,46.45820740740741,47.60589743589744,46.74564698106494,48.13885372689325
NorESM2-MM_r1i1p1f1,46.295717216117225,46.31771721611721,46.076800000000006,46.81984981684982,45.655360757816624,47.400839685057214,48.51364725274725,48.47776776556777,48.24082962962963,49.096963369963376,48.4509588202238,49.089235059098975
CanESM5_r8i1p2f1,45.15955897435897,45.14812673992674,44.45314074074074,45.48623809523809,45.10868682902546,46.33606116364257,47.24782600732601,47.290608058608065,46.602870370370375,47.632223443223445,46.89412171852525,48.082328264758495
INM-CM4-8_r1i1p1f1,46.10879120879121,46.13146153846154,45.833333333333336,46.69014652014652,46.30328316199283,47.50934065934066,47.176923076923075,47.15858608058608,47.3,47.85319413919414,47.22099598275885,48.27700414339758
CESM2_r6i1p1f1,46.26535201465201,46.27914029304029,45.79057037037037,46.719373626373624,45.98098704551897,47.56866995959366,,,,,,
UKESM1-0-LL_r5i1p1f3,45.11064814814815,45.18596296296297,44.925925925925924,45.603292592592595,44.75139560921563,45.96568376068376,,,,,,
CanESM5_r2i1p2f1,45.12584065934066,45.18672234432235,44.29815555555556,45.52747619047619,45.13523160263635,46.3651134594088,47.55652307692307,47.61961611721612,46.90261481481482,47.924347985347985,47.091867845003705,48.28378956469888
CESM2_r1i1p1f1,46.249802564102566,46.30361062271062,46.045366666666666,46.59359340659341,45.89816225458952,47.5998386428005,,,,,,
CMCC-CM2-SR5_r1i1p1f1,46.22391062271062,46.2740663003663,45.7103037037037,46.674945054945056,45.94169360998802,47.882189660511315,47.33270146520146,47.34224945054945,47.69631481481481,48.03402197802198,47.18780983671231,48.91943217401156
CanESM5_r8i1p1f1,45.0583772893773,45.09432234432234,44.721862962962966,45.40201098901098,44.84505103425107,46.30170911491609,46.864534432234436,46.83811428571429,46.08613333333333,47.2148717948718,46.64472440654785,47.927581369792996
ACCESS-ESM1-5_r13i1p1f1,45.347527472527474,45.45242124542124,44.669117647058826,45.59249816849817,44.42487145244977,45.83357657967033,,,,,,
UKESM1-0-LL_r15i1p1f2,45.06574074074074,45.133907407407406,44.925925925925924,45.47872592592592,44.67190933727893,45.88047008547009,47.32175925925926,47.307040740740746,47.00925925925926,47.787651851851855,46.372476901100065,46.73999287749288
ACCESS-ESM1-5_r1i1p1f1,45.272893772893774,45.31871611721612,44.63235294117647,45.51583882783883,44.5580096780696,45.852871737637365,,,,,,
UKESM1-0-LL_r3i1p1f2,45.1,45.14622222222222,44.4212962962963,45.668533333333336,44.68711869610536,45.95293447293447,45.87546296296296,45.979903703703705,45.88425925925926,46.35622962962963,45.419004844888576,46.218960113960115
IPSL-CM6A-LR_r9i1p1f1,44.94335128205128,44.969715750915746,44.058632352941174,45.519505494505495,44.568469907697846,46.86668223069447,,,,,,
CanESM5_r9i1p2f1,45.07166117216118,45.090286446886445,44.20512962962963,45.378758241758234,44.76902341812992,46.19989580884232,47.02705567765568,47.04212454212454,46.32385185185186,47.44646886446886,46.75497092385678,48.004028707726384
ACCESS-ESM1-5_r29i1p1f1,45.10531135531136,45.18070879120879,44.40257352941177,45.742886446886445,44.46021881363435,45.71153130723443,,,,,,
CNRM-CM6-1-HR_r1i1p1f2,45.011240659340665,45.0972304029304,44.44924632352941,45.801578754578756,43.95335731778153,46.04449154469321,,,,,,
MRI-ESM2-0_r2i1p1f1,44.981083516483515,45.11172307692308,44.335860294117644,45.243597069597065,44.4858323151474,46.045387381465886,,,,,,
ACCESS-ESM1-5_r36i1p1f1,45.16437728937729,45.188034798534794,44.31985294117647,45.42902197802198,44.47348840875203,45.5883055746337,,,,,,
MRI-ESM2-0_r5i1p1f1,44.83606996336996,44.94358644688645,44.1997463235294,45.365260073260075,44.50279641390035,46.25289112320701,,,,,,
CNRM-CM6-1_r9i1p1f2,44.96707545787546,44.95520622710623,43.95927573529412,45.594366300366296,44.38611054397202,46.22124613660849,,,,,,
ACCESS-ESM1-5_r24i1p1f1,45.0989010989011,45.12295787545788,44.34742647058823,45.561014652014656,44.41362670268938,45.53494877518315,,,,,,
ACCESS-ESM1-5_r30i1p1f1,45.065934065934066,45.064269230769234,44.55422794117647,45.52720146520147,44.325395425586024,45.53257354624542,,,,,,
MRI-ESM2-0_r3i1p1f1,44.92190293040293,44.974224542124546,44.34820220588235,45.229347985347985,44.30746282268328,46.23041295402417,,,,,,
ACCESS-ESM1-5_r32i1p1f1,45.062728937728934,45.110179487179494,44.28768382352941,45.37401831501832,44.378686035278484,45.63858602335165,,,,,,
ACCESS-ESM1-5_r37i1p1f1,44.989010989010985,45.033661172161175,44.2922794117647,45.5074945054945,44.3356229665391,45.660800137362635,,,,,,
ACCESS-ESM1-5_r3i1p1f1,44.91483516483517,45.01843956043956,44.18658088235294,45.3019304029304,44.42357046697317,45.9243646978022,46.53434065934066,46.60432783882784,45.703125,46.829087912087914,45.35731226911522,46.73476848672161
MPI-ESM1-2-LR_r1i1p1f1,46.60460476190476,46.59493333333334,46.15125367647059,47.012644688644684,46.27645580333343,47.787781769512534,47.221589743589746,47.22285201465201,46.857555147058825,47.87319047619047,47.24819149011439,48.832965443786975
ACCESS-ESM1-5_r11i1p1f1,45.06456043956044,45.12451098901099,44.296875,45.29850549450549,44.30770223104827,45.5831544757326,,,,,,
ACCESS-ESM1-5_r31i1p1f1,44.79532967032967,44.81544139194139,44.57720588235294,45.28698534798535,44.48445657578655,45.64521090888278,,,,,,
ACCESS-ESM1-5_r22i1p1f1,44.77838827838828,44.848882783882786,44.31985294117647,45.358058608058606,44.53405750400474,45.686770260989015,,,,,,
GFDL-CM4_r1i1p1f1,44.61245421245421,44.64034798534799,43.925925925925924,45.33223076923077,44.79446988328894,46.21304945054945,46.83882783882784,46.81858974358974,46.25925925925926,47.278230769230774,46.52875734043522,47.98112026862026
ACCESS-ESM1-5_r7i1p1f1,44.76877289377289,44.83252380952381,44.2922794117647,45.364505494505494,44.401172325317056,45.76179744734432,,,,,,
CNRM-CM6-1_r6i1p1f2,44.758267765567766,44.79421794871795,44.0880625,45.33315384615385,44.3086132808083,46.11882628312864,47.513580219780216,47.55103919413919,47.00281617647059,48.14429304029304,46.44657402165277,48.086592264598146
ACCESS-ESM1-5_r23i1p1f1,44.762362637362635,44.77689743589743,44.26470588235294,45.33501465201465,44.42986982362371,45.75970123626374,,,,,,
ACCESS-ESM1-5_r9i1p1f1,44.797161172161175,44.882474358974356,44.310661764705884,45.27945421245421,44.35615096060181,45.63926568223443,,,,,,
MPI-ESM1-2-HR_r1i1p1f1,46.510909523809524,46.521506959706954,45.938330882352936,47.292923076923074,46.515214407905944,48.146479129397726,48.21047912087912,48.26393846153847,47.285941176470594,48.67939926739927,47.258414317041,49.024997316636856
TaiESM1_r1i1p1f1,46.54531282051282,46.44532271062271,46.314144444444445,47.10999267399267,46.396183407049165,48.12093621464446,46.36993956043956,46.34160293040293,46.541007407407406,46.9917326007326,46.36771171467135,48.330553615800014
ACCESS-ESM1-5_r33i1p1f1,44.9217032967033,44.95598168498169,44.338235294117645,45.206391941391935,44.259058616059214,45.53542811355312,,,,,,
ACCESS-ESM1-5_r21i1p1f1,44.873168498168496,44.92438461538461,44.154411764705884,45.4082673992674,44.280589432802365,45.55964543269231,,,,,,
HadGEM3-GC31-LL_r1i1p1f3,44.78611111111111,44.777225925925926,44.675925925925924,45.10219629629629,44.2446375030107,45.58923076923077,46.721296296296295,46.74723703703704,46.58796296296296,47.17495185185185,45.887454023875804,46.34347578347578
UKESM1-0-LL_r18i1p1f2,44.74212962962963,44.80338148148148,44.611111111111114,45.06432592592592,44.243828718193065,45.64034900284901,,,,,,
FGOALS-f3-L_r1i1p1f1,47.0974358974359,47.15456776556777,46.05185185185185,47.528402930402926,45.711275963542334,47.537988400488395,,,,,,
CESM2_r2i1p1f1,46.75000476190476,46.55372051282052,46.272240740740735,47.241194139194135,46.37063177062633,47.980858679808165,,,,,,
ACCESS-ESM1-5_r10i1p1f1,44.686355311355314,44.80981684981685,44.42555147058823,45.321457875457874,44.21655038744509,45.526177598443226,,,,,,
ACCESS-ESM1-5_r14i1p1f1,44.870879120879124,44.97720512820513,44.204963235294116,45.322531135531136,43.99725000367655,45.50595953525641,,,,,,
IPSL-CM6A-LR_r1i1p1f1,44.40103333333334,44.482084981684984,43.50873161764706,45.323472527472525,44.39774936019808,46.55961169918517,46.928321611721614,46.91311208791209,45.876110294117645,47.283040293040294,46.38059670126718,48.629843245869786
ACCESS-ESM1-5_r4i1p1f1,44.66346153846154,44.75203113553113,44.181985294117645,45.02835531135531,44.39749647359286,45.63037288232601,,,,,,
ACCESS-ESM1-5_r38i1p1f1,44.701465201465204,44.74932783882784,44.177389705882355,45.1665934065934,44.22765450658133,45.59160370879121,,,,,,
ACCESS-ESM1-5_r8i1p1f1,44.85027472527472,44.91084249084249,44.03492647058823,45.336326007326,44.044718720465895,45.40635016025641,,,,,,
ACCESS-ESM1-5_r20i1p1f1,44.72115384615385,44.723917582417585,44.181985294117645,45.086234432234434,44.33495925396444,45.42068738553114,,,,,,
MRI-ESM2-0_r1i1p1f1,44.684886446886445,44.705659340659345,44.00187132352942,44.947428571428574,44.197702221066955,45.861499435144296,46.73642930402931,46.78840915750916,45.84901102941177,47.00654212454212,45.673187697915395,47.14901455958372
MRI-ESM2-0_r4i1p1f1,44.663925641025635,44.733781684981686,43.77507352941176,45.101128205128205,44.13699122468036,45.964239598096604,,,,,,
ACCESS-ESM1-5_r12i1p1f1,44.749542124542124,44.78777838827838,43.947610294117645,45.243201465201466,44.1511471120707,45.48305145375458,,,,,,
KACE-1-0-G_r1i1p1f1,44.704166666666666,44.709914814814816,44.2037037037037,45.03978518518518,44.08988199513238,45.504494301994306,46.616203703703704,46.66438518518518,46.333333333333336,46.88791111111111,45.551564661990085,46.64574786324786
ACCESS-ESM1-5_r34i1p1f1,44.61217948717949,44.660919413919416,44.2233455882353,44.95605860805861,44.12930307142344,45.463362809065934,,,,,,
ACCESS-ESM1-5_r15i1p1f1,44.49862637362637,44.522368131868134,44.177389705882355,45.0661282051282,44.12831838433574,45.536644345238095,,,,,,
ACCESS-ESM1-5_r17i1p1f1,44.52518315018315,44.568250915750916,44.16360294117647,45.08746886446886,44.0812198133799,45.39345095009158,,,,,,
MIROC-ES2L_r8i1p1f2,44.43274102564102,44.104504761904764,43.89025735294118,45.335252747252746,44.51556689383231,45.521666820001705,42.88726263736264,42.592213919413915,43.64407720588236,44.06405860805861,44.21373406109424,45.525927532157766
ACCESS-ESM1-5_r27i1p1f1,44.60989010989011,44.69719963369963,43.924632352941174,45.01343223443224,44.06154298750039,45.468707074175825,,,,,,
EC-Earth3-AerChem_r1i1p1f1,47.30459816849817,47.28688278388278,46.14028676470588,47.64481684981685,45.992332030730736,48.065197395197394,,,,,,
ACCESS-ESM1-5_r18i1p1f1,44.59111721611722,44.678717948717946,43.77757352941177,45.22049450549451,44.053806230467536,45.39803685897436,,,,,,
MIROC-ES2L_r3i1p1f2,44.40004395604395,43.98242417582418,44.6391875,45.09431868131869,44.225987210208885,45.31106755260244,44.18131501831501,43.999542124542124,44.23911029411765,44.60788644688645,44.3845797471339,45.409255643581226
MIROC6_r1i1p1f1,44.561779487179486,44.62261758241758,43.62970955882353,45.04327106227107,44.079430789091795,45.71182786899375,45.51100952380952,45.557797435897434,44.515536764705885,45.88208424908425,44.920468755098206,46.39479504848093
CanESM5_r6i1p2f1,44.32139413919414,44.37124322344322,43.83302962962963,44.63202564102564,44.44023462081113,45.821511150864644,47.48498351648352,47.56995824175824,46.654540740740735,47.78019047619048,46.95378751971841,48.14905315614619
