,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
HadGEM3-GC31-LL_r4i1p1f3,0.06444020736930892,0.06688552938118753,0.09752051817549473,0.05558679070909401,0.08255943984486509,0.07930716280122166,0.12150361753502098,0.11557195008148138,0.12020991424077661,0.113902959660237,0.0842615242871814,0.05701946856716184
MRI-ESM2-0_r2i1p1f1,0.041805246014897865,0.04528309981814383,0.048428496900164195,0.03909566807120341,0.030039593426071688,0.055409287709820364,,,,,,
MRI-ESM2-0_r1i1p1f1,0.06291033459800034,0.06370091229330385,0.09093938828615247,0.05604059396252812,0.05008800898913192,0.041140541338714635,0.1275027547974391,0.1324214501125782,0.11108486840394519,0.14681604309047042,0.10075687965777119,0.1014476173543538
CESM2-WACCM_r3i1p1f1,0.05751974561807684,0.058805608271847894,0.0945840199792744,0.06895255421816195,0.0306689368229813,0.026857019076599847,-0.05665655082053483,-0.05691052886677553,-0.08735626446857897,-0.055015103011809605,-0.025780025420954335,-0.028228531004396557
IPSL-CM6A-LR_r7i1p1f1,0.06259721369931687,0.06182791668479371,0.03946591159610458,0.042099870783302594,0.04690793820302069,0.03106855247536726,,,,,,
ACCESS-ESM1-5_r3i1p1f1,0.07036310218938195,0.07397056447591362,0.07659006087894815,0.04600001196054736,0.029920606812208327,0.0014659987655024592,-0.02472697082178609,-0.034177806203537144,-0.0005446839695895866,-0.031422587459814584,0.016149820227207394,0.005401379249167937
GISS-E2-1-G_r1i1p1f1,0.05177197349202051,0.058894176216224406,0.08808133522411227,0.053459548023626804,0.035969449826740274,0.03424108265819433,,,,,,
CanESM5_r2i1p1f1,0.05276732733791985,0.0539961651145561,0.03379885241424294,0.04063555757602836,0.030885568565579266,0.0365761145424449,0.04222571338292404,0.03913443111456553,-0.02347513361683023,0.03422012060583523,0.019720032711366433,0.005753798651270394
ACCESS-ESM1-5_r10i1p1f1,0.05447534143380774,0.05972919614597929,0.03448778496638885,0.04010659099507381,0.026971383424656808,0.029780680472153754,,,,,,
ACCESS-ESM1-5_r17i1p1f1,0.059671970118498445,0.057702497471918815,0.07011462004397447,0.06799263769866766,0.061667588723136546,0.015550706461932469,,,,,,
ACCESS-ESM1-5_r33i1p1f1,0.045571849830761735,0.04894468246352556,0.04837107814783792,0.028433279995135813,0.029669898159830385,0.0438527610324772,,,,,,
MIROC-ES2L_r1i1p1f2,0.050508353571441844,0.05256679770495999,0.07234233517629585,0.04333441697793877,0.02854579322713503,0.023288611519121385,-0.0603905491749318,-0.05860680763794237,-0.03665256193146639,-0.06904400737763464,-0.060349508770335285,-0.0782137101838865
CanESM5_r4i1p2f1,0.05851462938095741,0.05581934140416212,-0.006568188402820999,0.05909490932971208,0.018041639403528143,0.04997837826622217,0.10383411154111266,0.0949758809230465,0.0349012713111112,0.09319496951746843,0.027744273999361038,0.07647112913549112
NESM3_r1i1p1f1,0.04945852894432692,0.047812338416826375,0.05343315245040038,0.032448050494959434,0.037645164666016216,0.015391507866181969,-inf,-inf,inf,inf,inf,inf
CMCC-CM2-HR4_r1i1p1f1,0.03520423727735925,0.04268320604466253,0.08117815905473863,0.059715618080503456,0.024575163756297563,0.03653025416056917,,,,,,
ACCESS-ESM1-5_r15i1p1f1,0.0466837952015752,0.04745069265347797,0.030636823138613264,0.047571556521683864,0.03134784268268623,0.020512167222939335,,,,,,
ACCESS-ESM1-5_r37i1p1f1,0.04460429745007304,0.04623947170630648,0.060800703727502306,0.023867659009557597,0.037842676277574976,0.02568673304202844,,,,,,
MIROC-ES2L_r5i1p1f2,0.034719660885617655,0.034645236533825334,0.03553921827157741,0.0415896465643642,0.03618087092992294,0.03302762209695721,0.01023905860447235,0.01037346181457856,0.03920233642431064,-0.012708217814961165,-0.012768812347700952,-0.021034620876550822
MPI-ESM1-2-LR_r1i1p1f1,0.032678885994023445,0.039190101624223254,0.03060030506284516,0.05282905970862534,0.018133638902577135,0.030741718991178318,-0.00437822436927506,-0.0049744777274161505,0.03020776713190126,0.01717520464148996,0.01645636435160714,0.03154162562081318
CESM2_r3i1p1f1,0.03763241631306637,0.05118176367881527,0.09554244319092171,0.04819837836808411,0.012931417038142344,0.03719301278506013,,,,,,
MPI-ESM1-2-HR_r1i1p1f1,0.057760361148724876,0.05590448008471303,0.08542765131662612,0.010788992744494897,0.038241341950154606,0.02113302693429865,-0.053035915446459164,-0.04828879173899295,-0.05005662143844494,-0.0493543952397626,-0.05008473186462936,-0.023404107930471842
SAM0-UNICON_r1i1p1f1,0.02340157237180111,0.03423572373226689,0.027826310788216898,0.04338773460490341,0.028894118022926588,0.0396450869842349,,,,,,
CESM2-FV2_r1i1p1f1,0.053836962679941903,0.047511585016023566,0.11661186312904717,0.04810996629235635,0.026056203906682836,0.018355962789384693,,,,,,
MIROC-ES2L_r2i1p1f2,0.03586095842273635,0.031766704626966395,0.05505643821986586,0.028867814077994203,0.012703197436220025,0.021739090608024064,0.027672538905786703,0.02404911786514135,0.010000327495406273,0.02777703835559905,0.029867020473552205,0.02395538155299007
CanESM5_r8i1p1f1,0.03542317010028544,0.03067166615383182,0.02749915777834364,0.02962896879341917,0.029177855751632314,0.03286438848919337,-0.01463678274745598,-0.01807866211218308,-0.009214907330363663,-0.011240625118086284,-0.023141332528718625,-0.004419433498101014
CESM2_r5i1p1f1,0.040115382227201304,0.03646834953455292,-0.0006902161010768674,0.031780486006049595,0.010030820356433878,0.0636027127659937,,,,,,
HadGEM3-GC31-MM_r2i1p1f3,0.031112147668860623,0.039512920640443726,0.027671579168159217,0.03348969383089072,0.03454249412371171,0.015048969175215778,-0.013589263393723074,-0.024199262915898797,-0.05192514575862827,-0.008051825563446295,-0.004101561537789251,0.00531359361649331
CMCC-ESM2_r1i1p1f1,0.04898999446439577,0.05453269910002087,0.06141881505106994,0.01051971127687558,0.0038840406299803674,0.009590111249770402,0.03525576251005912,0.03632520253949839,0.019522903513397447,0.05138354492672879,0.001976916311147549,0.022450358466529766
UKESM1-0-LL_r3i1p1f2,0.03463094603515109,0.03860996047229856,0.025193037290559894,0.04172970849480974,-0.001938269371286069,0.0353316606213481,0.09253971319978699,0.09992565503138304,0.08429689391716144,0.09169739876683158,0.07416289955822733,0.059686029352879824
CanESM5_r5i1p2f1,0.041898907268644286,0.03760775578305893,0.012585873487929458,0.03446996277633205,0.035861230649007425,0.016092005786199362,0.10797659800368428,0.10973322788338916,0.0187086736742803,0.11005879691514396,0.038714257068418995,0.05604397113917759
MIROC6_r1i1p1f1,0.04073850265223053,0.03240598347971086,0.018695112891527275,0.02856525891039727,0.02207654321329622,0.026755609666102194,-0.017798754220677893,-0.01150817512323709,-0.015349543157415331,-0.021519437608112677,-0.03403012275251956,-5.537908361145975e-05
UKESM1-0-LL_r17i1p1f2,0.046972743079993114,0.041760144317957146,0.06478146272107015,0.015507437579489254,0.017610850204432354,-0.008538939835768462,,,,,,
BCC-ESM1_r3i1p1f1,0.02882293410936276,0.022030704959663267,0.026459204221833354,0.03202136679716177,0.020677678393138044,0.022583739630479823,,,,,,
CanESM5_r1i1p1f1,0.033749125608316645,0.037714831568728145,0.035190583006475394,0.020223780578900057,0.006187456665484519,0.007884998590919252,-0.016928654588972324,-0.023266675604041363,0.015926395535255575,-0.02545132507065346,-0.014142338287322101,-0.0064932541503269735
ACCESS-ESM1-5_r21i1p1f1,0.028459732330231618,0.03122088614469476,0.018763293601789733,0.027016431178194893,0.011294781416562314,0.02076589480677416,,,,,,
CanESM5_r8i1p2f1,0.016451520951120274,0.016708201615302957,0.0454800466332169,0.0061397220729676955,0.025107698670090394,0.026954010892508456,0.036867513787774635,0.033313893561448295,0.023921276992905062,0.002441397478251676,-0.011199441179699735,-0.007733680812208867
CESM2_r8i1p1f1,0.02382779558106503,0.026791086795735306,0.07020292060945978,0.02639101398573435,0.012960282926019905,0.004590074507945019,,,,,,
MIROC-ES2L_r6i1p1f2,0.040804122485172026,0.03510762253139103,-0.02309347638837179,0.02415759552677564,0.025640086577535838,0.025164110105446356,0.07891636522093834,0.08813724976287882,0.07054066606586526,0.0521727978211548,0.03671744691490043,0.02916097587304464
ACCESS-ESM1-5_r40i1p1f1,0.011222384102180074,0.01978633850584813,0.019130919884086557,0.009274228704922331,0.016033749067903922,0.04651643915870856,,,,,,
CNRM-CM6-1-HR_r1i1p1f2,0.02590106799417301,0.032148676022590805,0.02971724545792741,0.027593546382466284,0.0036510156930844046,-0.0006860809945947197,,,,,,
ACCESS-ESM1-5_r7i1p1f1,0.03469041379127324,0.03533463717544476,-0.017261722551045158,0.04297266584217631,0.00774969209991383,0.012461134321757696,,,,,,
UKESM1-0-LL_r10i1p1f2,0.03395223661267917,0.031642957991117514,0.012234471832192345,0.01734528163627084,0.006260290500377103,0.01449346194765621,,,,,,
HadGEM3-GC31-MM_r3i1p1f3,0.005804243594005439,0.0062200218034443675,0.024090852623047488,0.030437238454996515,0.023586125634259967,0.018201482306017366,0.07195322747655307,0.07284688114282485,0.06620349832446899,0.07728255457414274,0.06554372677234514,0.07006029188486035
CNRM-ESM2-1_r1i1p1f2,0.015308573509808172,0.017272367670243177,0.01963059279606987,0.017076082899085212,0.014403016468475163,0.020806680150969495,,,,,,
MRI-ESM2-0_r5i1p1f1,0.010404549557205102,0.008675014684730455,-0.016620003769429216,0.034048830325921854,0.026607668580530427,0.03406123017769368,,,,,,
ACCESS-ESM1-5_r12i1p1f1,0.010758809243122428,0.006692575515921621,0.04271346686504406,0.024244429286387627,-0.00333677837169296,0.015957072296263787,,,,,,
CanESM5_r7i1p1f1,0.020979450447183648,0.02278223266118426,0.01788285939318943,0.004383177684223154,0.012474739531055372,0.016403996879991358,0.04189997697349962,0.041870917311616664,0.04123492635540697,0.011748268344461096,0.016730511452803302,0.010395239031565936
BCC-CSM2-MR_r3i1p1f1,0.02696383110118167,0.025765880174429035,-0.014945274810027196,0.015192847444812098,0.02686383617023139,0.014614077979675098,,,,,,
BCC-ESM1_r1i1p1f1,0.022215402550987428,0.023415912794874805,0.0014280402333125054,0.03173448382321159,0.0030701316784188257,0.010949783642172552,,,,,,
IPSL-CM6A-LR_r4i1p1f1,0.011443904578353549,0.013841232137580331,0.012097272064132159,0.02764311274614955,0.015699935850447058,0.010715257804664275,,,,,,
IPSL-CM6A-LR-INCA_r1i1p1f1,0.007551232150014187,0.008243197597054098,0.021048611587810313,0.004589502840018352,0.025176275850360145,0.01592218403897099,,,,,,
AWI-ESM-1-1-LR_r1i1p1f1,0.006771837137207836,0.018093830018781544,0.006473768759727299,0.013505102122029593,0.012829979362785852,0.022716070802150646,,,,,,
EC-Earth3-Veg-LR_r1i1p1f1,0.021371024065953405,0.02680264981910096,0.02756472129079437,0.013755219858158209,-0.006809680810774641,-0.0025626437915055224,0.09419262933365918,0.09380217818098976,0.07839437536294186,0.08571979411610578,0.054012472107752604,0.04651740952958456
HadGEM3-GC31-MM_r4i1p1f3,0.012970675571184951,0.014096667991095964,0.025293185388412295,-0.0014935278868256515,0.01909412318018327,0.0074797864102930985,0.02685823021905961,0.028275954583932127,0.05308228109575502,0.030867255224895165,0.03608919278029189,0.031231489791504283
INM-CM4-8_r1i1p1f1,-0.0058909936342643205,-0.004039854702783969,0.009727051813776689,0.01311183180174645,0.02475192575894733,0.03572543732278814,0.034894565401497234,0.029611017634430217,0.014396065133751756,0.019571954842307632,0.0008335809809702059,0.02541158865500564
EC-Earth3-CC_r1i1p1f1,0.006604543680909642,0.006823368093502423,0.0541889889772346,0.0030346134231555473,-0.016537585525773776,0.007466384053304717,-0.034745069817498905,-0.03759039883897573,-0.05080514575528604,-0.018369081263357342,-0.016045283982957757,-0.015330702602226106
ACCESS-ESM1-5_r14i1p1f1,0.020365963165311276,0.021006034447720548,0.02352692905598177,0.0004682702143023025,-0.001938427833462354,-0.0019713538877318836,,,,,,
UKESM1-0-LL_r11i1p1f2,0.02748149147008699,0.028828528860329758,-0.013483892741892246,0.00874958789550964,-0.0014821058324031846,0.005909450008047412,,,,,,
CanESM5_r3i1p2f1,0.009028072643066456,0.004672375833392747,-0.0023799560096007563,0.01768071524599337,0.009797769006859159,0.016494562918410092,0.1326806635321183,0.126901333825758,0.11643315463005534,0.14007443315813164,0.06788154156959571,0.0573984640083046
IPSL-CM6A-LR_r2i1p1f1,0.017281224307777558,0.012300979885114414,0.03220907997660428,0.011092723954229495,-0.011331628425186726,-0.009032088647116595,0.0591218243308138,0.04961723841271566,0.03885672565530691,0.06402248687279141,0.05141334512362001,0.039056307484952806
NorESM2-MM_r1i1p1f1,0.006765441568483044,0.00291541583052694,-0.0046545710835400106,0.0055679056015287935,0.033277668100752104,0.006784407601713103,0.1145847870225862,0.1140142509211767,0.1050817523110701,0.08960136725298086,0.020367045854560364,0.0585878924934437
BCC-ESM1_r2i1p1f1,0.015079234857199562,0.0181939952782935,0.007787320149978624,0.004564406552147401,-0.011337676805506045,0.006467879515425999,,,,,,
ACCESS-CM2_r1i1p1f1,-0.006463891872179528,-0.002707778600558907,-0.007653877566040206,0.010088124910853053,0.01945747439000176,0.020813818395005266,0.08264021883211556,0.08373227968479373,0.07892880870653976,0.06763149676935584,0.06703545639858385,0.049812673745589994
CanESM5_r1i1p2f1,0.0005372890787625771,0.0037144921161541824,0.020267471507192512,0.012391395625775889,0.006872257876394113,-0.016198681024835914,0.06447984154596043,0.062262891908346774,0.026524238962749268,0.06612767092059847,0.027020290348577326,0.05740357742288893
CanESM5_r2i1p2f1,0.015555941561405594,0.006239019048299281,-0.0567790866568527,0.02386445857786598,0.012997854821258929,0.020627941514697826,-0.01589009043036733,-0.0132161540693251,0.028100845430138823,-0.01163299041238779,-0.009169962444514259,0.0034574507484813723
ACCESS-ESM1-5_r39i1p1f1,-0.010469789576742149,-0.012047076707437225,-0.008547169908710387,0.006885504447434306,0.020902197077103227,0.024426791194028054,,,,,,
CanESM5_r6i1p2f1,-0.004186674663572901,0.000998069919689985,0.009248700402835652,-0.007900370724588034,0.009787088023462969,0.012365682122685007,-0.004436826834553789,-0.014244024311393795,0.004905705475120557,0.011907371354581642,-0.004951098596850374,0.005330465022140629
CESM2_r1i1p1f1,-0.005741342085288475,0.008191073451888003,-0.030757193284261637,0.008882315099540225,0.009363409952172955,0.016235892584631248,,,,,,
ACCESS-ESM1-5_r34i1p1f1,0.007133068795380774,0.010993008179971458,0.028850874392372963,-0.007590506121936637,-0.028477206637016503,-0.0077065149959731445,,,,,,
UKESM1-0-LL_r19i1p1f2,-0.008307646737756417,-0.0013338041417754723,-0.004615095364053004,-0.004162340396555478,0.007339423792370192,0.013282956147014307,,,,,,
CESM2-WACCM_r1i1p1f1,-0.01861052650223186,-0.023913683005326706,0.039887513262297995,-0.01395431142673858,0.017347439982033367,0.0005887675753780188,0.03373060424391334,0.03129328019889205,-0.00047722478854670325,0.04034875890300586,0.0372190475088338,0.024176651404521157
INM-CM5-0_r1i1p1f1,-0.008886385778378648,-0.004686760202810876,0.015606622903818894,0.009045189123821141,-0.0037812134936610984,-0.013357165807682467,0.08382633293994221,0.08948165757924334,0.08303976471888393,0.09438557490623735,0.04475165946939601,0.06343087238496109
ACCESS-ESM1-5_r30i1p1f1,0.00620907384001255,-0.0011311987376255526,0.0669473462245868,-0.011214856337511786,-0.0324359207859646,-0.017161447964325012,,,,,,
FGOALS-g3_r1i1p1f1,-0.003684395990473869,-0.0037074813649752513,-0.01014877587653018,0.013013085011178305,-0.012273556711759425,0.0006808515785247474,-0.03668399995058231,-0.03667694082532262,-0.02973468271887886,-0.030113164747640076,-0.035354611693995446,-0.012505731186339204
CNRM-CM6-1_r6i1p1f2,0.008489344685361387,0.0066602086917209955,-0.004300478174067538,0.022178902627044687,-0.01764770364633544,-0.03484483570261236,0.001335780685650924,0.00030568281445359137,-0.026036674590922702,-0.02617007961798085,0.006706356060907028,0.003771853921307901
ACCESS-ESM1-5_r31i1p1f1,-0.0035175854995284695,0.0038225227299935817,0.0555912214833516,-0.01224108590315952,-0.028636114307975313,-0.033381998632897834,,,,,,
CanESM5_r9i1p2f1,0.005107376373795666,0.005637831208231309,0.020454534003811656,-0.009873264869938714,-0.017822569062618573,-0.027608398269790245,-0.013402161786980914,-0.01013156126188423,0.03609264982440334,-0.0009531570781989813,-0.018936114303039434,0.00888013849163151
CNRM-ESM2-1_r4i1p1f2,-0.02671005413404333,-0.018516131160231895,-0.018892973977023518,0.006242541633012583,0.009666223803779024,0.008085382390227625,0.09652649413924004,0.09921046640893443,0.06939800491556294,0.08598323203556572,0.06387473593284689,0.06492233455684358
HadGEM3-GC31-LL_r5i1p1f3,-0.009276647077217702,-0.011159103804644622,-0.005118829963130378,-0.01543596598117578,0.010539584651830825,-0.010972886726679674,,,,,,
UKESM1-0-LL_r4i1p1f2,-0.016020522396220923,-0.02350097535013236,0.012849522401894634,-0.0016945592263476587,-0.015392316419730497,-0.007650016798629181,0.048760458910467326,0.048025483567819306,0.025624336667577845,0.044340156920321075,0.01618381463109572,0.0278107832398884
ACCESS-ESM1-5_r22i1p1f1,0.0005231564761026934,0.0003440488105576182,-0.037497280515380725,0.006057972388788113,-0.014576020561524329,-0.00796807458608055,,,,,,
UKESM1-0-LL_r16i1p1f2,-0.012645390023871822,-0.01439768195109708,-0.022177789375689618,-0.004785123901012034,0.002453326855050497,-0.0018640248177059322,,,,,,
CanESM5_r4i1p1f1,0.007803920440242864,0.009057560934880225,-0.05697671796061476,0.012033120404269985,-0.01916626104633458,-0.019943101428692905,0.06242001483494556,0.06485149890697282,0.004544616110823674,0.08689294181815924,0.05817368766148763,0.07568488669113549
HadGEM3-GC31-LL_r3i1p1f3,-0.02312530216506328,-0.025672677665168134,-0.005109113255128187,-0.016754432271023807,0.00305681423614356,-0.003523416963498078,-0.022379576579152318,-0.018748411758530415,0.010061549408168138,-0.025759091765762764,-0.015457741890019189,-0.01397012271717116
MRI-ESM2-0_r4i1p1f1,-0.005690347298449022,-0.011956987459681472,-0.023800069106347767,-0.015416471116179421,-0.0107172385468616,-0.0048429139149547005,,,,,,
UKESM1-0-LL_r15i1p1f2,-0.021725602781320578,-0.018212670964476863,0.02127078298308368,-0.024494183554400376,-0.023681958923909497,-0.006391394298132196,0.10305189754341748,0.10803501118086431,0.10008652562541247,0.11488711920180228,0.0673522806588547,0.040080904259873026
MIROC-ES2L_r4i1p1f2,-0.0016782054003603901,0.000921992639137243,-0.02593609430340614,-0.009250359269230523,-0.017316270398588074,-0.020353817510875245,-0.0013383982169571105,9.371568484427512e-06,-0.007145626857667631,-0.01243850364681853,-0.01762105643302143,-0.01671596068541507
ACCESS-ESM1-5_r19i1p1f1,-0.011734006498613291,-0.005742014320162035,-1.0721814130784753e-05,0.014648625032127329,-0.026367112630709035,-0.048528574405732515,,,,,,
ACCESS-ESM1-5_r1i1p1f1,-0.02005190569935912,-0.022237466641148177,0.009011625346149372,-0.0211821229886254,-0.02818054985715753,0.0029259323848706267,,,,,,
CNRM-ESM2-1_r3i1p1f2,-0.007808360897335096,-0.016199414726304536,-0.005582731126608074,-0.021398233851238832,-0.014572700461100593,-0.020874361122043807,,,,,,
ACCESS-ESM1-5_r2i1p1f1,-0.02402032181796345,-0.013081256375353787,-0.0258340804022704,-0.02261257874797059,-0.0045264667462350475,0.0026835383174990813,0.016060081522032657,0.024202741093562047,0.04797984572448987,0.028360017201975517,0.028815659730862673,0.026277438373720305
HadGEM3-GC31-LL_r2i1p1f3,-0.015190878075682592,-0.01878335642826777,-0.005120193711620696,-0.004999591221752994,-0.02369573601067802,-0.020633054165274257,0.0010819428767874228,-0.0016381765090339537,-0.0017573924307352571,0.0035118813299157407,-0.012958227394453705,-0.01771059777505345
CESM2-WACCM_r2i1p1f1,-0.022798764419181435,-0.02411836821195687,-0.030021300095360852,-0.007561115417450453,-0.0010494897658722576,-0.004657427645078127,-0.0674561245479869,-0.06807191744954955,-0.05623975290134759,-0.07984081249552563,-0.056029190097087005,-0.0784085795890666
GFDL-CM4_r1i1p1f1,-0.013513748375278469,-0.014362508548681381,-0.021097814675036082,-0.011197111414664253,-0.01679111072526006,-0.024622075841687886,0.047886449411203395,0.042878324069746517,0.06449877944361294,0.050005330057814,0.05523683347430682,0.04415388895777259
IPSL-CM6A-LR_r9i1p1f1,-0.03421938307611009,-0.033341318955866596,0.007699319181875121,-0.032017657664150864,-0.007310235539445975,-0.011742885373256866,,,,,,
CNRM-CM6-1_r8i1p1f2,-0.007738730122406472,-0.00635019633266742,-0.02211594201983047,-0.01774001717412614,-0.031691539065871535,-0.026446730776364814,,,,,,
ACCESS-ESM1-5_r20i1p1f1,-0.0055274865141575645,0.0009810832081811327,-0.010303598005950808,-0.01844107756513825,-0.044335684495236144,-0.03663166520203927,,,,,,
CNRM-ESM2-1_r5i1p1f2,-0.030294369789434842,-0.03328900615922482,-0.010057652836266584,-0.029906024464420134,-0.001780504869044035,-0.014988117544275242,0.10518838969831817,0.1057270161807788,0.10541370850167736,0.09989604499428972,0.05813205241569633,0.06593151385715636
ACCESS-ESM1-5_r13i1p1f1,-0.02860378313709627,-0.024789353758971653,0.00033338660866976083,-0.00882841165483277,-0.03557231406798202,-0.03885411118438963,,,,,,
