time,jet_lat
1993-08-16,44.75
1993-08-26,45.0
1993-09-05,34.25
1993-09-15,43.0
1993-09-25,70.0
1993-10-05,40.75
1993-10-15,46.0
1993-10-25,45.5
1993-11-04,44.75
1993-11-14,54.25
1993-11-24,42.25
1993-12-04,41.5
1993-12-14,41.5
1993-12-24,35.0
1994-01-03,39.25
1994-01-13,42.25
1994-01-23,39.75
1994-02-02,31.0
1994-02-12,45.25
1994-02-22,32.5
1994-03-04,33.0
1994-03-14,44.5
1994-03-24,37.5
1994-04-03,40.75
1994-04-13,42.0
1994-04-23,39.0
1994-05-03,41.75
1994-05-13,42.0
1994-05-23,44.0
1994-06-02,39.25
1994-06-12,39.25
1994-06-22,45.75
1994-07-02,45.75
1994-07-12,45.75
1994-07-22,45.75
1994-08-01,45.5
1994-08-11,70.0
1994-08-21,52.75
1994-08-31,46.5
1994-09-10,51.75
1994-09-20,70.0
1994-09-30,46.0
1994-10-10,45.0
1994-10-20,46.5
1994-10-30,51.25
1994-11-09,53.0
1994-11-19,49.5
1994-11-29,37.75
1994-12-09,41.5
1994-12-19,40.0
1994-12-29,33.75
1995-01-08,33.5
1995-01-18,32.5
1995-01-28,32.5
1995-02-07,29.0
1995-02-17,27.25
1995-02-27,28.75
1995-03-09,31.5
1995-03-19,42.5
1995-03-29,37.75
1995-04-08,40.75
1995-04-18,44.25
1995-04-28,46.0
1995-05-08,42.5
1995-05-18,42.25
1995-05-28,39.0
1995-06-07,37.5
1995-06-17,37.25
1995-06-27,34.0
1995-07-07,48.0
1995-07-17,45.75
1995-07-27,45.0
1995-08-06,47.0
1995-08-16,47.75
1995-08-26,38.5
1995-09-05,45.5
1995-09-15,39.5
1995-09-25,45.5
1995-10-05,45.0
1995-10-15,39.0
1995-10-25,45.5
1995-11-04,44.25
1995-11-14,42.5
1995-11-24,34.0
1995-12-04,33.75
1995-12-14,37.5
1995-12-24,35.0
1996-01-03,36.25
1996-01-13,37.5
1996-01-23,34.25
1996-02-02,33.75
1996-02-12,46.0
1996-02-22,35.75
1996-03-03,33.0
1996-03-13,42.75
1996-03-23,37.5
1996-04-02,33.5
1996-04-12,36.25
1996-04-22,43.75
1996-05-02,34.75
1996-05-12,34.75
1996-05-22,47.0
1996-06-01,70.0
1996-06-11,38.25
1996-06-21,33.5
